Shelfmark,NormalizedShelfmark,Request Count,Title,Author,Pub Year,Periodical Date,Vol,Read Cat,Copyright Status,Access,Collection,IMPS Order ID,Digitisation Status,Digitisation Priority
Maps * 10805.(7.),MAPS*  10805 (      7 ),1,A General Mapp of Ireland. [By Sir W. Petty],,1685,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps * 57030.(7.),MAPS*  57030 (      7 ),1,[A new Mapp of the Island of Bombay and Sallset. By J. Thor,,1750,0,-,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps * 60875.(9.),MAPS*  60875 (      9 ),1,Exacta et accurata delineatio cu_m orarum maritimarum tu_,,1596,0,-,RM1,Probably out of Copyright,Standard Access,Maps,10W19769P,Unknown,2
Maps * 14425.(1.),MAPS*  14425 (      1 ),1,Le Jeu de France pour les Dames. Par P. du Val.,,1652,0,,RM1,Probably out of Copyright,Standard Access,Maps,14R00414S,,2
Maps * 11090.(2.),MAPS*  11090 (      2 ),1,"A Survey of the County of Armagh, with Plans of Armagh and",,1760,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps * 14317.(192.),MAPS*  14317 (    192 ),1,Carte des Gabelles Jno. Lodge Sculp.,,1781,0,-,RM1,Probably out of Copyright,Standard Access,Maps,09W11893P,Full,2
Maps * 14295.(229.),MAPS*  14295 (    229 ),1,"Le plan de la ville, cite_, universite_, fauxbourgs de P...",,1630,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps * 12950.(1.),MAPS*  12950 (      1 ),1,The County of Mayo. [By Sir W. Petty],,1685,0,-,RM1,Probably out of Copyright,Standard Access,Maps,09W10516P,Partial,2
Maps * 10805.(11.),MAPS*  10805 (     11 ),1,"Hiberniae Regnum tam in praecipuas Ultoniae, Connaciae, Lag",,1695,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps * 11815.(2.),MAPS*  11815 (      2 ),1,"A Plan of the Lying in Hospital and New Gardens, Dublin, by",,1764,0,-,RM1,Probably out of Copyright,Standard Access,Maps,11W48062P,Unknown,2
Maps * 11682.(1.),MAPS*  11682 (      1 ),1,"[A woodcut map of the Ards in County Down, Ireland]",,1572,1572,,RM1,Probably out of Copyright,Standard Access,Maps,09W08404P,Partial,2
Maps * 10805.(34.),MAPS*  10805 (     34 ),1,A new Map of Ireland. [With Birdseye Views of the Isle of S,,1714,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps * 12005.(2.),MAPS*  12005 (      2 ),1,Galway. A scale of 40 foot[ = 40 mm.]. Printed for E. Jo...,,1691,0,,RM1,Probably out of Copyright,Standard Access,Maps,6W170489P,,2
Maps * 70040.(39.),MAPS*  70040 (     39 ),1,"A new and correct Chart of North America, from the Islan...",,1784,0,,RM1,Probably out of Copyright,Standard Access,Maps,6W194849P,,2
Maps * 16220.(6.),MAPS*  16220 (      6 ),1,"E_le_vation du coste_ du Louvre vers la rivie_re, vue de...",,1678,0,,RM1,Probably out of Copyright,Standard Access,Maps,4W115847P,Unknown,2
Maps C.14.C.h-k.,MAPSC     14 CH-K,2,"Trench Maps [of the Battle Front in France and Belgium, sho",,1915,1917,,RM1,Possibly out of Copyright,Standard Access,Maps,,,2
Maps * 82380.(1.),MAPS*  82380 (      1 ),1,A Prospect of Bridge Town in Barbados. 1695. By S. Copen. J,,1695,0,-,RM1,Probably out of Copyright,Standard Access,Maps,10W16517P,Unknown,2
Maps * 23480.(7.),MAPS*  23480 (      7 ),1,Florence.,,1750,0,-,RM1,Probably out of Copyright,Standard Access,Maps,09W11550P,Unknown,2
Maps * 22670.(11.),MAPS*  22670 (     11 ),1,Venetia ... Per F. de Tomaso di Salo_.,,1540,0,,RM1,Probably out of Copyright,Standard Access,Maps,6W203480P,,2
Maps * 22670.(11.),MAPS*  22670 (     11 ),1,Venetia ... Per F. de Tomaso di Salo_.,,1540,0,-,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps * 50970.(28.),MAPS*  50970 (     28 ),1,"A New Map of Persia ... British miles, 200[ = 75 mm]",,1790,0,,RM1,Probably out of Copyright,Standard Access,Maps,4W120936P,,2
Maps * 63510.(12.),MAPS*  63510 (     12 ),1,Africa. Polyglotta scribendi modos gentium exhibens. (Sylla,,1730,0,-,RM1,Probably out of Copyright,Standard Access,Maps,09W11893P,Full,2
Maps * 22155.(18.),MAPS*  22155 (     18 ),1,"Vero disegno de la Mirandola, con l[e]citta_, casteli et...",,1551,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps * 22148.(1.),MAPS*  22148 (      1 ),1,Lucca. F.B. Werner ... delineavit. [A View],,1729,0,,RM1,Probably out of Copyright,Standard Access,Maps,6W208933P,,2
Maps * 51650.(1.),MAPS*  51650 (      1 ),1,Verschiedene Prospecte der vornemsten Sta_dten in Persien.,,1720,0,-,RM1,Probably out of Copyright,Standard Access,Maps,11W41010P,,2
Maps * 20715.(14.),MAPS*  20715 (     14 ),1,A new Map of the Upper Part of Italy containing ye Principa,,1731,0,-,RM1,Probably out of Copyright,Standard Access,Maps,09W11550P,Unknown,2
Maps * 20660.(1.),MAPS*  20660 (      1 ),1,D'Voornaamste Fortresse van t'Koningryek Napels en Sisielie,,1680,0,-,RM1,Probably out of Copyright,Standard Access,Maps,09W09524P,,2
Maps * 82420.(3.),MAPS*  82420 (      3 ),1,L'Isle de la Martinique.,,1650,1650,,RM1,Probably out of Copyright,Standard Access,Maps,09W09419P,,2
Maps * 60885.(4.),MAPS*  60885 (      4 ),1,"Pecheli, Xansi, Xantung, etc.",,1660,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps * 89820.(7.),MAPS*  89820 (      7 ),1,"Plan of Manilla ... taken by storm the 6. Octobr. 1762, by",,1765,0,-,RM1,Probably out of Copyright,Standard Access,Maps,12W59935P,Partial,2
Maps * 20570.(149.),MAPS*  20570 (    149 ),1,Italy ... A scale of 60 miles [ = 31 mm],,1730,0,-,RM1,Probably out of Copyright,Standard Access,Maps,09W11550P,Unknown,2
Maps * 20570.(119.),MAPS*  20570 (    119 ),1,Geografia Moderna di tutta la Italia ... G. de Castaldi ...,,1649,0,,RM1,Probably out of Copyright,Standard Access,Maps,6W189181P,,2
Maps * 20570.(30.),MAPS*  20570 (     30 ),1,Italia Nuova ... [By] D. Bertelli.,,1580,0,,RM1,Probably out of Copyright,Standard Access,Maps,6W189182P,,2
Maps * 20570.(2.),MAPS*  20570 (      2 ),1,Geografia moderna di tutta la Italia ... G. de Castaldi ...,,1597,0,,RM1,Probably out of Copyright,Standard Access,Maps,6W189163P,,2
Maps * 18705.(1.),MAPS*  18705 (      1 ),1,Plan de St. Sebastian et de ses Environs ... E_chelle de...,,1719,0,,RM1,Probably out of Copyright,Standard Access,Maps,6W193617P,,2
Maps * 18440.(11.),MAPS*  18440 (     11 ),1,Carta esfe_rica del estrecho de Gibraltar ... Construida p,,1786,0,-,RM1,Probably out of Copyright,Standard Access,Maps,12W60643P,Full,2
Maps * 18395.(17.),MAPS*  18395 (     17 ),1,"A Mapp of the Bay and Towne of Cadiz, with all its fortific",,1703,1703,,RM1,Probably out of Copyright,Standard Access,Maps,09W09169P,,2
Maps * 18050.(1.),MAPS*  18050 (      1 ),1,"Plan de la Ville de Sainct Jean d'Ange_ly, avec l'assiet...",,1621,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps * 17380.(3.),MAPS*  17380 (      3 ),1,Plan de la Ville de Rouen ... G. de Baillieul sculp.,,1730,0,-,RM1,Probably out of Copyright,Standard Access,Maps,11W43332P,Full,2
Maps * 7720.(2.),MAPS*   7720 (      2 ),1,A Map of the District of Kantyre ... By George Langlands...,,1793,0,,RM1,Probably out of Copyright,Standard Access,Maps,,Full,2
Maps * 10035.(2.),MAPS*  10035 (      2 ),1,A Plan of the Environs of Greenock. Survey'd by William Dou,,1778,0,-,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps * 3518.(9.),MAPS*   3518 (      9 ),1,"Veue et Perspective de la Ville de Londre, Westminster et P",,1710,0,-,RM1,Probably out of Copyright,Standard Access,Maps,,Unknown,2
Maps CC.1.a.2.,MAPSCC      1 A      2 ,1,Co. York West Riding : Strafforth and Tickhill : [sheet] 28,Great Britain. Ordnance Survey.,1850,0,-,RM1,Probably out of Copyright,Standard Access,Maps,12W61207P,Unknown,2
Maps CC.1.a.3.,MAPSCC      1 A      3 ,1,Co. York West Riding : Strafforth and Tickhill : [sheet] 28,Great Britain. Ordnance Survey.,1850,0,-,RM1,Probably out of Copyright,Standard Access,Maps,12W61207P,Unknown,2
Maps * 4315.(10.),MAPS*   4315 (     10 ),1,A Topographical Map of the County of Norfolk. Surveyed and,,1797,0,-,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps * 4315.(9.),MAPS*   4315 (      9 ),1,An accurate Map of the County of Norfolk. By E. Bowen.,,1749,0,,RM1,Probably out of Copyright,Standard Access,Maps,4W115933P,Full,2
Maps * 4315.(3.),MAPS*   4315 (      3 ),1,A Topographical Map of the County of Norfolk. Surveyed and,,1797,0,-,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps * 4220.(11.),MAPS*   4220 (     11 ),1,Map of the County of Monmouth ... By ... R. Snell. Engraved,,1785,0,-,RM1,Probably out of Copyright,Standard Access,Maps,12W55757P,Unknown,2
Maps CC.2.a.1.,MAPSCC      2 A      1 ,1,Oost Indien.,"Goos, Pieter.",1681,0,,RM1,Probably out of Copyright,Standard Access,Maps,,Unknown,2
Maps CC.2.a.13.,MAPSCC      2 A     13 ,1,A New Map of the World in two Hemispheres with the New Disc,"Sayer, Robert, 1725-1794.",1760,0,-,RM1,Probably out of Copyright,Standard Access,Maps,10W15315P,Unknown,2
Maps * 4195.(3.),MAPS*   4195 (      3 ),1,Plan of ye Royal Palace and Gardens of Hampton Court ... by,,1736,0,-,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps * 3620.(1.),MAPS*   3620 (      1 ),1,"A Plan of the Review of the Volunteers of Middlesex, on the",,1799,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps * 3495.(131.),MAPS*   3495 (    131 ),1,A Correct Ground Plan of the Dreadful Fire at Ratcliff ...,,1794,0,-,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps * 52410.(86.),MAPS*  52410 (     86 ),1,Indian Atlas.,"Walker, John.",1827,0,-,RM1,Probably out of Copyright,Standard Access,Maps,11W48187P,Partial,2
Maps * 3485.(138.),MAPS*   3485 (    138 ),1,"A Plan of the City and Environs of London, as fortified ...",,1775,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps CC.2.a.17.,MAPSCC      2 A     17 ,1,"The World, Laid down from the Newest Observations and Disco","Marshall, John, fl. 1794-1799.",1794,0,-,RM1,Probably out of Copyright,Standard Access,Maps,10W15707P,Unknown,2
Maps cc.2.c.5,MAPSCC      2 C      5 ,1,A new plan of ye great town of Boston in New England in ...,"Bonner, John.",1743,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps * 52415.(17.),MAPS*  52415 (     17 ),1,[A Map of the Peninsula of India from the 19th degree North,,1800,0,-,RM1,Probably out of Copyright,Standard Access,Maps,12W52833P,Partial,2
Maps * 3480.(355.),MAPS*   3480 (    355 ),1,"The London Guide, or A Pocket Plan of the Cities of Lond...",,1767,0,,RM1,Probably out of Copyright,Standard Access,Maps,5W165271P,,2
Maps CC.2.d.20.,MAPSCC      2 D     20 ,1,Propositions Concerning the Map of London and Westminste...,"Hollar, Wenceslaus,",1660,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps CC.2.e.4.,MAPSCC      2 E      4 ,1,[A copper plate bearing the engraved outlines of part of...,"Saxton, Christopher,",1580,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps * 52410.(86.),MAPS*  52410 (     86 ),1,Indian Atlas.,"Walker, John, 1786-1873.",1827,1827,-,RM1,Probably out of Copyright,Standard Access,Maps,,Partial,2
Maps CC.2.f.1.,MAPSCC      2 F      1 ,1,Map of Green Bag Land.,"Onwhyn, Joseph.",1820,0,,RM1,Probably out of Copyright,Standard Access,Maps,14R00414S,,2
Maps CC.2.f.2.,MAPSCC      2 F      2 ,1,A whimsical sketch of Europe.,Laurie & Whittle.,1806,0,-,RM1,Probably out of Copyright,Standard Access,Maps,10W27566P,Partial,2
Maps C.14.h-k.,MAPSC     14 H-K,2,"Trench Maps [of the Battle Front in France and Belgium, sho",,1915,1915,,RM1,Possibly out of Copyright,Standard Access,Maps,,,2
Maps * 4350.(8.),MAPS*   4350 (      8 ),1,This Mapp of the City of Norwich ... Delin. pr J. Corbridge,,1755,0,-,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps * 8735.(8.),MAPS*   8735 (      8 ),1,"Plan of the City (of Edinburgh), including all the lates...",,1793,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
"Maps * 4995, (22.)",MAPS*   4995 (     22 ),1,"County of Somerset, surveyed by Day and Masters, 1782.",,1782,0,-,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps * 6825.(1.),MAPS*   6825 (      1 ),1,A Map of the County of Glamorgan; from an Actual Survey mad,,1799,1799,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps * 6096.(3.),MAPS*   6096 (      3 ),1,"Map of the Six Counties of North Wales, by J. Evans.",,1795,0,,RM1,Probably out of Copyright,Standard Access,Maps,6W171278P,,2
Maps * 6095.(4.),MAPS*   6095 (      4 ),1,A Map of the Six Counties of North Wales. (A View of the...,,1775,0,,RM1,Probably out of Copyright,Standard Access,Maps,6W171278P,,2
Maps * 5905.(4.),MAPS*   5905 (      4 ),1,An accurate Survey of some stupendous Remains of Roman anti,,1750,0,-,RM1,Probably out of Copyright,Standard Access,Maps,12W50754P,Full,2
Maps * 5785.(2.),MAPS*   5785 (      2 ),1,[View of] Stonhing. [By]R.F.,,1575,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps * 5395.(9.),MAPS*   5395 (      9 ),1,"A Topographical Map of the County of Sussex, divided int...",,1795,0,,RM1,Probably out of Copyright,Standard Access,Maps,6W171682P,,2
Maps * 5395.(4.),MAPS*   5395 (      4 ),1,An actual Survey of the County of Sussex ... By R. Budge...,,1724,0,,RM1,Probably out of Copyright,Standard Access,Maps,5W153475P,,2
Maps * 5200.(6.),MAPS*   5200 (      6 ),1,The County of Suffolk by J. Hodskinson. With plan of the...,,1783,0,,RM1,Probably out of Copyright,Standard Access,Maps,6W171348P,,2
Maps * 5045.(20.),MAPS*   5045 (     20 ),1,A plan of the City of Bristol. Survey'd and drawn by Joh...,,1743,0,,RM1,Probably out of Copyright,Standard Access,Maps,6W217021P,,2
Maps * 54570.(7.),MAPS*  54570 (      7 ),1,"Madraz et le Fort St. Georges, pris par les Franc_ois, c...",,1750,0,,RM1,Probably out of Copyright,Standard Access,Maps,12W66635P,,2
Maps * 4420.(3.),MAPS*   4420 (      3 ),1,"The County of Northamptonshire, as surveyed and planned by",,1779,0,-,RM1,Probably out of Copyright,Standard Access,Maps,11W42348P,Partial,2
Maps * 53725.(10.),MAPS*  53725 (     10 ),1,[View of] The new Church at Calcutta.,,1787,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps * 52600.(36.),MAPS*  52600 (     36 ),1,A New Chart of the Indian and Pacific Oceans between the...,"Sayer, Robert,",1789,0,,RM1,Probably out of Copyright,Standard Access,Maps,6W193368P,Full,2
Maps * 52450.(12.),MAPS*  52450 (     12 ),1,"Map of the northern part of Hindoostan, in which the territ",,1771,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps * 4900.(6.),MAPS*   4900 (      6 ),1,Actual Survey of the County of Salop. By J. Rocque. Carte t,,1752,0,,RM1,Probably out of Copyright,Standard Access,Maps,,Partial,2
Maps * 52415.(91.),MAPS*  52415 (     91 ),1,A new Map of Hindoostan ... chiefly from the actual surveys,,1794,0,,RM1,Probably out of Copyright,Standard Access,Maps,09W07290P,,2
Maps * 4735.(2.),MAPS*   4735 (      2 ),1,[Oxford. Surveyed by I. Taylor in 1750 and engraved by G...,,1789,0,,RM1,Probably out of Copyright,Standard Access,Maps,14R00754S,,2
Maps * 4735.(1.),MAPS*   4735 (      1 ),1,"[Oxforde. W. Hollar Bohem. fecit 1643. [Scala perticaru_,]",,1648,0,-,RM1,Probably out of Copyright,Standard Access,Maps,12W64982P,Partial,2
Maps * 4640.(2.),MAPS*   4640 (      2 ),1,"[A map of Sherwood Forest without title, date, or name of a",,1376,0,-,RM1,Probably out of Copyright,Standard Access,Maps,09W09949P,Unknown,2
Maps * 50970.(28.),MAPS*  50970 (     28 ),1,"A New Map of Persia ... British miles, 200[ = 75 mm]",,1790,0,-,RM1,Probably out of Copyright,Standard Access,Maps,11W41014P,,2
Maps * 49200.(2.),MAPS*  49200 (      2 ),1,"Der heilig Berg Sinay, sampt dessen umbligenden Orten.",,1653,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps * 23495.(1.),MAPS*  23495 (      1 ),1,Livorno. By A. Elton.,,1780,0,-,RM1,Probably out of Copyright,Standard Access,Maps,09W09529P,Partial,2
Maps * 24045.(29.),MAPS*  24045 (     29 ),1,Pianta ed alzata della Citta_ di Napoli ... da P. Petrini.,,1718,0,-,RM1,Probably out of Copyright,Standard Access,Maps,10W15475P,Full,2
Maps * 64162.(2.),MAPS*  64162 (      2 ),1,L'Ultimo disegno dove si dimostrail vero sito di Tunisi ...,,1574,0,,RM1,Probably out of Copyright,Standard Access,Maps,6W189198P,,2
Maps * 24045.(9.),MAPS*  24045 (      9 ),1,Napoli la Gentile ... Naples van Aelst formis.,,1590,0,-,RM1,Probably out of Copyright,Standard Access,Maps,10W14709P,Unknown,2
Maps * 24045.(2.),MAPS*  24045 (      2 ),1,Fidelissimae Urbis Neapolitanae cum omnibus viis accurata e,,1627,0,-,RM1,Probably out of Copyright,Standard Access,Maps,11W47691P,Full,2
Maps * 23894.(4.),MAPS*  23894 (      4 ),1,Abruzzi Ulteriore ... La Provincia Ulteriore d'Abruzzi. [By,,1587,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps * 23835.(17.),MAPS*  23835 (     17 ),1,"Civitas Nova in Piceno, antiquit' civitas Novana appellata.",,1613,0,-,RM1,Probably out of Copyright,Standard Access,Maps,12W63816P,Partial,2
Maps * 70095.(2.),MAPS*  70095 (      2 ),1,"Chart of Hudson's Bay and Straits, Baffin's Bay, Strait ...",,1743,0,,RM1,Probably out of Copyright,Standard Access,Maps,15R00869S,,2
Maps * 70095.(3.),MAPS*  70095 (      3 ),1,The Platt of Sayling for the discoverye of a Passage int...,,1633,0,,RM1,Probably out of Copyright,Standard Access,Maps,15R00869S,,2
Maps * 23835.(7.),MAPS*  23835 (      7 ),1,Ducato di Bracciano olim Sabatiae Regio.,,1600,0,,RM1,Probably out of Copyright,Standard Access,Maps,,Partial,2
Maps * 23805.(17.),MAPS*  23805 (     17 ),1,Pianta di Roma come si trova al presente ... L. Cruyl delin,,1665,0,,RM1,Probably out of Copyright,Standard Access,Maps,08W06988P,Full,2
Maps * 23805.(17.),MAPS*  23805 (     17 ),1,Pianta di Roma come si trova al presente ... L. Cruyl delin,,1665,0,,RM1,Probably out of Copyright,Standard Access,Maps,08W06988P,Partial,2
Maps * 64040.(3.),MAPS*  64040 (      3 ),1,"The Royal City of Tangier, with the lines and fortification",,1680,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps * 29210.(3.),MAPS*  29210 (      3 ),1,"Dioecesis Trevirensis, Tractus Mosellanus Inferior.",,1689,0,-,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps * 23805.(11.),MAPS*  23805 (     11 ),1,Novissima Urbis Romae Descriptio. I. Antonii formis.,,1600,0,,RM1,Probably out of Copyright,Standard Access,Maps,6W203478P,,2
Maps * 23805.(10.),MAPS*  23805 (     10 ),1,Urbis Romae descriptio. C. Duchetti formis. A. Brambilla...,,1590,0,,RM1,Probably out of Copyright,Standard Access,Maps,6W209730P,,2
Maps * 29746.(2.),MAPS*  29746 (      2 ),1,Dessau.,,1685,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps * 30058.(1.),MAPS*  30058 (      1 ),1,Perspectivische Vorstellung des beru_hmten Blocken oder ...,,1749,0,,RM1,Probably out of Copyright,Standard Access,Maps,14R00414S,,2
Maps * 23805.(9.),MAPS*  23805 (      9 ),1,"[Novissima urbis Romae descriptio, 1590. N. van Aelst fo...",,1593,0,,RM1,Probably out of Copyright,Standard Access,Maps,6W203481P,,2
Maps * 23805.(9.),MAPS*  23805 (      9 ),1,"[Novissima urbis Romae descriptio, 1590. N. van Aelst formi",,1593,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
MAPS * 23805.(8.),MAPS*  23805 (      8 ),1,"Nova Urbis Romae Descriptio ... [By] Stephanus du Perac,...",,1577,0,,RM1,Probably out of Copyright,Standard Access,Maps,4W128884P,Unknown,2
MAPS * 23805.(8.),MAPS*  23805 (      8 ),1,"Nova Urbis Romae Descriptio ... [By] Stephanus du Perac,...",,1577,0,,RM1,Probably out of Copyright,Standard Access,Maps,4W128884P,Full,2
MAPS * 23805.(8.),MAPS*  23805 (      8 ),1,"Nova Urbis Romae Descriptio ... [By] Stephanus du Perac,...",,1577,0,,RM1,Probably out of Copyright,Standard Access,Maps,4W128884P,Partial,2
Maps * 24045.(17.),MAPS*  24045 (     17 ),1,Prospetto generale della Citta_ di Napoli. Da I. Sclopis.,,1764,0,-,RM1,Probably out of Copyright,Standard Access,Maps,10W14207P,Full,2
Maps * 29065.(4.),MAPS*  29065 (      4 ),1,Ecclesia Metropolitana Sancti Bartholomaei et turris ejus F,,1740,0,-,RM1,Probably out of Copyright,Standard Access,Maps,09W08882P,,2
