Shelfmark,NormalizedShelfmark,Request Count,Title,Author,Pub Year,Periodical Date,Vol,Read Cat,Copyright Status,Access,Collection,IMPS Order ID,Digitisation Status,Digitisation Priority
add ms 8959,ADDMS   8959 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,ZSF,Unknown,Highly Restricted,Western MSS,,,3
Add MS 57348 ,ADDMS  57348 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,ZSF,Unknown,Highly Restricted,Western MSS,,,3
egerton ms 747,EGERTONMS    747 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,ZSF,Unknown,Highly Restricted,Western MSS,,Partial,3
Egerton MS 289,EGERTONMS    289 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,ZSF,Unknown,Highly Restricted,Western MSS,,,3
cotton ms vitellius e xviii,COTTONMSVITELLIUSEXVIII,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,ZSF,Unknown,Highly Restricted,Western MSS,,Partial,3
Cotton MS Vespasian F i ,COTTONMSVESPASIANFI,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,ZSF,Unknown,Highly Restricted,Western MSS,,,3
Cotton MS Otho E XIII,COTTONMSOTHOEXIII,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,ZSF,Unknown,Highly Restricted,Western MSS,,,3
Cotton MS Caligula B III ,COTTONMSCALIGULABIII,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,ZSF,Unknown,Highly Restricted,Western MSS,,Partial,3
add ms 71094,ADDMS  71094 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,ZSF,Unknown,Highly Restricted,Western MSS,,,3
add ms 49975,ADDMS  49975 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,ZSF,Unknown,Highly Restricted,Western MSS,,,3
add ms 8961,ADDMS   8961 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,ZSF,Unknown,Highly Restricted,Western MSS,,,3
add ms 37528,ADDMS  37528 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,ZSF,Unknown,Highly Restricted,Western MSS,,,3
Add MS 37472,ADDMS  37472 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,ZSF,Unknown,Highly Restricted,Western MSS,,,3
add ms 37000,ADDMS  37000 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,ZSF,Unknown,Highly Restricted,Western MSS,,,3
Add MS 24142,ADDMS  24142 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,ZSF,Unknown,Highly Restricted,Western MSS,,,3
Add MS 19553,ADDMS  19553 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,ZSF,Unknown,Highly Restricted,Western MSS,,,3
add ms 17277,ADDMS  17277 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,ZSF,Unknown,Highly Restricted,Western MSS,,,3
Add MS 11414,ADDMS  11414 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,ZSF,Unknown,Highly Restricted,Western MSS,,,3
add ms 8962,ADDMS   8962 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,ZSF,Unknown,Highly Restricted,Western MSS,,,3
Cotton MS Caligula C ii,COTTONMSCALIGULACII,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,ZSF,Unknown,Highly Restricted,Western MSS,,,3
Cotton MS Caligula B vii ,COTTONMSCALIGULABVII,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,ZSF,Unknown,Highly Restricted,Western MSS,,,3
Cotton MS Caligula B iii ,COTTONMSCALIGULABIII,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,ZSF,Unknown,Highly Restricted,Western MSS,,Partial,3
Add MS 49975,ADDMS  49975 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,ZSF,Unknown,Highly Restricted,Western MSS,,,3
Add MS 43868,ADDMS  43868 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,ZSF,Unknown,Highly Restricted,Western MSS,,,3
Add MS 15700,ADDMS  15700 ,5,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,SEL,Unknown,Special Access,Western MSS,,,3
Add MS 43475,ADDMS  43475 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,ZSF,Unknown,Highly Restricted,Western MSS,,,3
Add MS 36822,ADDMS  36822 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,ZSF,Unknown,Highly Restricted,Western MSS,,,3
Add MS 34244,ADDMS  34244 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,ZSF,Unknown,Highly Restricted,Western MSS,,,3
ADD MS 16412,ADDMS  16412 ,4,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,SEL,Unknown,Special Access,Western MSS,,,3
Add MS 34037,ADDMS  34037 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,ZSF,Unknown,Highly Restricted,Western MSS,,,3
Add MS 34035,ADDMS  34035 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,ZSF,Unknown,Highly Restricted,Western MSS,,,3
Add MS 34034,ADDMS  34034 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,ZSF,Unknown,Highly Restricted,Western MSS,,,3
Add MS 33797,ADDMS  33797 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,ZSF,Unknown,Highly Restricted,Western MSS,,,3
Add MS 33270,ADDMS  33270 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,ZSF,Unknown,Highly Restricted,Western MSS,,,3
add ms 15410,ADDMS  15410 ,4,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,SEL,Unknown,Special Access,Western MSS,,,3
Add MS 88918/129/11,ADDMS  88918 /    129 /     11 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,ZSF,Unknown,Highly Restricted,Western MSS,,,3
Cotton MS Caligula B i ,COTTONMSCALIGULABI,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,ZSF,Unknown,Highly Restricted,Western MSS,,,3
Burney MS 44/1,BURNEYMS     44 /      1 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,ZSF,Unknown,Highly Restricted,Western MSS,,,3
Ashley MS 5163,ASHLEYMS   5163 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,ZSF,Unknown,Highly Restricted,Western MSS,,,3
Ashley MS 4740,ASHLEYMS   4740 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,ZSF,Unknown,Highly Restricted,Western MSS,,,3
Add ms 89067,ADDMS  89067 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,ZSF,Unknown,Highly Restricted,Western MSS,,,3
Add MS 88918/129/16,ADDMS  88918 /    129 /     16 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,ZSF,Unknown,Highly Restricted,Western MSS,,,3
Add MS 88918/129/15,ADDMS  88918 /    129 /     15 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,ZSF,Unknown,Highly Restricted,Western MSS,,,3
Add MS 88918/129/12,ADDMS  88918 /    129 /     12 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,ZSF,Unknown,Highly Restricted,Western MSS,,,3
Add MS 88918/129/10,ADDMS  88918 /    129 /     10 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,ZSF,Unknown,Highly Restricted,Western MSS,,,3
Add MS 73525,ADDMS  73525 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,ZSF,Unknown,Highly Restricted,Western MSS,,,3
Add ms 71474,ADDMS  71474 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,ZSF,Unknown,Highly Restricted,Western MSS,,Partial,3
Add MS 64078,ADDMS  64078 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,ZSF,Unknown,Highly Restricted,Western MSS,,,3
Add MS 61973,ADDMS  61973 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,ZSF,Unknown,Highly Restricted,Western MSS,,,3
Add MS 57493,ADDMS  57493 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,ZSF,Unknown,Highly Restricted,Western MSS,,,3
Harley ms 2251,HARLEYMS   2251 ,5,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,SEL,Unknown,Special Access,Western MSS,,Full,3
MSS/Cotton/Tiberius C.I,MSS/COTTON/TIBERIUSCI,6,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,3
royal ms 7 d xxv,ROYALMS      7 DXXV,4,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,SEL,Unknown,Special Access,Western MSS,,Full,3
cotton ms julius d vii,COTTONMSJULIUSDVII,5,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,SEL,Unknown,Special Access,Western MSS,,,3
Add MS 88980 A,ADDMS  88980 A,4,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,SEL,Unknown,Special Access,Western MSS,,Unknown,3
MSS/Cotton/tiberius A VII,MSS/COTTON/TIBERIUSAVII,6,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,3
MSS/Cotton/TIBERIUS A VII,MSS/COTTON/TIBERIUSAVII,6,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,11W29586P,,3
MSS/Cotton/Tiberius A VII,MSS/COTTON/TIBERIUSAVII,6,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,12W63020P,,3
MSS/Cotton/tiberius A III,MSS/COTTON/TIBERIUSAIII,7,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,3
Add MS 72871,ADDMS  72871 ,4,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,SEL,Unknown,Special Access,Western MSS,,,3
MSS/Cotton/TIBERIUS C I,MSS/COTTON/TIBERIUSCI,6,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,09W12573P,,3
Harley MS 913,HARLEYMS    913 ,5,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,SEL,Unknown,Special Access,Western MSS,,,3
burney ms 366,BURNEYMS    366 ,4,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,SEL,Unknown,Special Access,Western MSS,,Partial,3
Harley ms 2251,HARLEYMS   2251 ,5,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,SEL,Unknown,Special Access,Western MSS,,Partial,3
royal ms 2 d xiii,ROYALMS      2 DXIII,4,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,SEL,Unknown,Special Access,Western MSS,,,3
Burney ms 357,BURNEYMS    357 ,4,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,SEL,Unknown,Special Access,Western MSS,,Partial,3
MSS/Cotton/TIBERIUS C I,MSS/COTTON/TIBERIUSCI,6,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,09W10635P,,3
MSS/Cotton/TIBERIUS A III,MSS/COTTON/TIBERIUSAIII,7,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,09W12457P,,3
MSS/Cotton/FAUSTINA B .VII,MSS/COTTON/FAUSTINABVII,6,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,11W39038P,,3
MSS/Cotton/FAUSTINA B VII,MSS/COTTON/FAUSTINABVII,6,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,12W69454P,,3
MSS/Cotton/FAUSTINA B VII,MSS/COTTON/FAUSTINABVII,6,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,11W28970P,,3
MSS/Burney/275,MSS/BURNEY/    275 ,7,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,11W33477P,,3
MSS/Burney/275,MSS/BURNEY/    275 ,7,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,3
MSS/Burney/275,MSS/BURNEY/    275 ,7,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,10W25259P,,3
MSS/Burney/275,MSS/BURNEY/    275 ,7,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,10W15164P,,3
royal ms 13 A III,ROYALMS     13 AIII,5,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,SEL,Unknown,Special Access,Western MSS,,,3
MSS/Arundel/157,MSS/ARUNDEL/    157 ,7,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,11W35905P,,3
MSS/Arundel/157,MSS/ARUNDEL/    157 ,7,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,11W38245P,,3
MSS/Arundel/157,MSS/ARUNDEL/    157 ,7,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,11W37404P,,3
MSS/Arundel/157,MSS/ARUNDEL/    157 ,7,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,10W27828P,,3
MSS/Arundel/157,MSS/ARUNDEL/    157 ,7,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,3
MSS/Additional/88897/1,MSS/ADDITIONAL/  88897 /      1 ,6,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,12W61888P,,3
MSS/Additional/88897/1,MSS/ADDITIONAL/  88897 /      1 ,6,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,09W12532P,,3
MSS/Burney/275,MSS/BURNEY/    275 ,7,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,11W39214P,,3
MSS/Cotton/Domitian A.VIII,MSS/COTTON/DOMITIANAVIII,6,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,3
MSS/Cotton/FAUSTINA B VII,MSS/COTTON/FAUSTINABVII,6,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,12W64858P,,3
MSS/Cotton/Faustina B. VII,MSS/COTTON/FAUSTINABVII,6,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,3
MSS/Cotton/FAUSTINA B VII,MSS/COTTON/FAUSTINABVII,6,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,10W23792P,,3
royal ms 12 c xvii,ROYALMS     12 CXVII,4,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,SEL,Unknown,Special Access,Western MSS,,,3
MSS/Cotton/DOMITIAN A VIII,MSS/COTTON/DOMITIANAVIII,6,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,09W12573P,,3
MSS/Cotton/DOMITIAN A VIII,MSS/COTTON/DOMITIANAVIII,6,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,09W08552P,,3
HARLEY MS 1802,HARLEYMS   1802 ,4,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,SEL,Unknown,Special Access,Western MSS,,Partial,3
Cotton MS Caligula A Vii,COTTONMSCALIGULAAVII,5,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,SEL,Unknown,Special Access,Western MSS,,Partial,3
Add ms 24199,ADDMS  24199 ,4,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,SEL,Unknown,Special Access,Western MSS,,,3
Lansdowne MS 763,LANSDOWNEMS    763 ,4,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,SEL,Unknown,Special Access,Western MSS,,,3
harley ms 1717,HARLEYMS   1717 ,4,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,SEL,Unknown,Special Access,Western MSS,,,3
harley ms 2250,HARLEYMS   2250 ,4,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,SEL,Unknown,Special Access,Western MSS,,,3
MSS/Kings/40,MSS/KINGS/     40 ,6,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,10W14308P,,3
MSS/Kings/40,MSS/KINGS/     40 ,6,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,11W43315P,,3
cotton ms caligula A viii,COTTONMSCALIGULAAVIII,5,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,SEL,Unknown,Special Access,Western MSS,,Partial,3
add ms 22332,ADDMS  22332 ,4,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,SEL,Unknown,Special Access,Western MSS,,,3
MSS/Kings/40,MSS/KINGS/     40 ,6,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,12W68314P,,3
MSS/Kings/40,MSS/KINGS/     40 ,6,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,11W33242P,,3
MSS/Kings/40,MSS/KINGS/     40 ,6,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,09W10646P,,3
Harley MS 1413,HARLEYMS   1413 ,4,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,SEL,Unknown,Special Access,Western MSS,,Full,3
MSS/Harley/1527,MSS/HARLEY/   1527 ,7,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,12W61281P,,3
MSS/Harley/1527,MSS/HARLEY/   1527 ,7,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,3
MSS/Harley/1527,MSS/HARLEY/   1527 ,7,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,12W65778P,,3
MSS/Harley/1527,MSS/HARLEY/   1527 ,7,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,10W16684P,,3
MSS/Harley/1766,MSS/HARLEY/   1766 ,7,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,3
MSS/Harley/1766,MSS/HARLEY/   1766 ,7,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,09W11892P,,3
harley ms 1662,HARLEYMS   1662 ,5,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,SEL,Unknown,Special Access,Western MSS,,,3
MSS/Harley/1766,MSS/HARLEY/   1766 ,7,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,09W11772P,,3
Add MS 15602,ADDMS  15602 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,SEL,Unknown,Special Access,Western MSS,,,2
Add MS 4809,ADDMS   4809 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,SEL,Unknown,Special Access,Western MSS,,,2
Add MS 4807,ADDMS   4807 ,3,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,SEL,Unknown,Special Access,Western MSS,,,2
Add Ch. 53712,ADDCH  53712 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,SEL,Unknown,Special Access,Western MSS,,,2
Add MS 15698,ADDMS  15698 ,3,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,SEL,Unknown,Special Access,Western MSS,,,2
add ms 15705,ADDMS  15705 ,3,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,SEL,Unknown,Special Access,Western MSS,,Partial,2
Add.ms17025,ADDMS  17025 ,3,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,SEL,Unknown,Special Access,Western MSS,,,2
Add MS 17492,ADDMS  17492 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,SEL,Unknown,Special Access,Western MSS,,,2
Add MS 11866,ADDMS  11866 ,3,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,SEL,Unknown,Special Access,Western MSS,,,2
add ms 15273,ADDMS  15273 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,SEL,Unknown,Special Access,Western MSS,,,2
add ms 9046,ADDMS   9046 ,3,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,SEL,Unknown,Special Access,Western MSS,,,2
add ms 21917,ADDMS  21917 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,SEL,Unknown,Special Access,Western MSS,,,2
Add MS 18981,ADDMS  18981 ,3,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,SEL,Unknown,Special Access,Western MSS,,,2
Add MS 18335,ADDMS  18335 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,SEL,Unknown,Special Access,Western MSS,,,2
Add MS 24659,ADDMS  24659 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,SEL,Unknown,Special Access,Western MSS,,,2
Add MS 11873,ADDMS  11873 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,SEL,Unknown,Special Access,Western MSS,,,2
add ms 14781,ADDMS  14781 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,SEL,Unknown,Special Access,Western MSS,,,2
Add MS 14786,ADDMS  14786 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,SEL,Unknown,Special Access,Western MSS,,,2
Add MS 14801,ADDMS  14801 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,SEL,Unknown,Special Access,Western MSS,,,2
Royal MS 17 F.I,ROYALMS     17 FI,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,SEL,Unknown,Special Access,Western MSS,,,2
Royal MS 1 A XVIII,ROYALMS      1 AXVIII,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,SEL,Unknown,Special Access,Western MSS,,,2
Lansdowne Ms 851,LANSDOWNEMS    851 ,3,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,SEL,Unknown,Special Access,Western MSS,,,2
lansdowne ms 807,LANSDOWNEMS    807 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,SEL,Unknown,Special Access,Western MSS,,,2
Lansdowne MS 787,LANSDOWNEMS    787 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,SEL,Unknown,Special Access,Western MSS,,,2
lansdowne ms 451,LANSDOWNEMS    451 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,SEL,Unknown,Special Access,Western MSS,,Full,2
lansdowne ms 420,LANSDOWNEMS    420 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,SEL,Unknown,Special Access,Western MSS,,,2
KINGS MS 436,KINGSMS    436 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,SEL,Unknown,Special Access,Western MSS,,Full,2
kings ms 396,KINGSMS    396 ,3,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,SEL,Unknown,Special Access,Western MSS,,Full,2
Kings MS 395,KINGSMS    395 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,SEL,Unknown,Special Access,Western MSS,,,2
Harley MS 7003,HARLEYMS   7003 ,3,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,SEL,Unknown,Special Access,Western MSS,,,2
HARLEY MS 6994,HARLEYMS   6994 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,SEL,Unknown,Special Access,Western MSS,,,2
Harley ms 6758,HARLEYMS   6758 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,SEL,Unknown,Special Access,Western MSS,,,2
harley ms 6579,HARLEYMS   6579 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,SEL,Unknown,Special Access,Western MSS,,,2
royal ms 1 b xi,ROYALMS      1 BXI,3,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,SEL,Unknown,Special Access,Western MSS,,,2
Zweig MS 200,ZWEIGMS    200 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,SEL,Unknown,Special Access,Western MSS,,,2
royal ms 14 A v,ROYALMS     14 AV,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,SEL,Unknown,Special Access,Western MSS,,,2
royal ms 13 d i*,ROYALMS     13 DI*,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,SEL,Unknown,Special Access,Western MSS,,,2
Royal MS 13 A.XIV,ROYALMS     13 AXIV,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,SEL,Unknown,Special Access,Western MSS,,,2
royal ms 13 a xi,ROYALMS     13 AXI,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,SEL,Unknown,Special Access,Western MSS,,,2
royal ms 12 d xiv,ROYALMS     12 DXIV,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,SEL,Unknown,Special Access,Western MSS,,Partial,2
royal ms 12 c xii,ROYALMS     12 CXII,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,SEL,Unknown,Special Access,Western MSS,,,2
royal ms 10 b xiv,ROYALMS     10 BXIV,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,SEL,Unknown,Special Access,Western MSS,,,2
royal ms 7 F VII,ROYALMS      7 FVII,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,SEL,Unknown,Special Access,Western MSS,,,2
Royal MS 7 F VI,ROYALMS      7 FVI,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,SEL,Unknown,Special Access,Western MSS,,,2
Royal MS 7 E VI,ROYALMS      7 EVI,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,SEL,Unknown,Special Access,Western MSS,,,2
Royal MS 6 B.VI,ROYALMS      6 BVI,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,SEL,Unknown,Special Access,Western MSS,,,2
Royal MS 5 E XI,ROYALMS      5 EXI,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,SEL,Unknown,Special Access,Western MSS,,,2
royal ms 5 a vii,ROYALMS      5 AVII,3,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,SEL,Unknown,Special Access,Western MSS,,,2
ROYAL MS 2 B V,ROYALMS      2 BV,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,SEL,Unknown,Special Access,Western MSS,,,2
royal ms 2 A XVII,ROYALMS      2 AXVII,3,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,SEL,Unknown,Special Access,Western MSS,,,2
Harley MS 5785,HARLEYMS   5785 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,SEL,Unknown,Special Access,Western MSS,,,2
harley ms 5280,HARLEYMS   5280 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,SEL,Unknown,Special Access,Western MSS,,,2
Harley MS 4338,HARLEYMS   4338 ,3,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,SEL,Unknown,Special Access,Western MSS,,,2
harley ms 4196,HARLEYMS   4196 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,SEL,Unknown,Special Access,Western MSS,,,2
Harley Ms 3954,HARLEYMS   3954 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,SEL,Unknown,Special Access,Western MSS,,Full,2
harley ms  3908,HARLEYMS   3908 ,3,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,SEL,Unknown,Special Access,Western MSS,,,2
